"Points:0","Points:1","Points:2"
36.672,61.266,96.889
37.958,57.871,97.832
40.163,63.885,96.742
37.682,63.656,100.36
38.993,60.284,101.26
39.861,64.9,99.294
27.896,72.501,96.042
32.481,71.348,94.183
29.191,75.491,100.47
33.213,73.627,97.777
23.408,81.646,93.794
24.387,84.454,97.639
9.5409,95.721,90.558
10.082,99.33,94.012
46.327,26.261,133.16
51.988,25.787,136.26
47.64,30.197,134.31
51.546,28.511,137.18
10.32,98.563,88.492
14.622,100.53,87.478
11.156,102.05,87.069
10.509,100.74,91.654
14.402,101.01,90.319
10.998,102.59,89.894
45.452,29.8,122.54
46.589,33.727,123.92
40.521,29.763,127.54
43.606,34.535,128.86
34.31,56.608,100.27
35.564,59.881,105.23
50.19,33.952,114.26
49.489,36.656,116
17.862,98.58,87.951
17.56,99.005,90.836
50.349,32.144,117.94
49.71,34.848,119.4
43.435,20.289,155.29
46.697,24.736,155.78
35.497,74.315,93.969
35.164,75.134,96.591
0,101.13,87.555
0,103.36,90.634
37.141,70.851,94.837
38.672,67.378,95.784
36.841,71.741,97.407
38.38,68.336,98.356
0,98.061,89.692
0,101.75,93.554
34.053,67.984,94.958
34.9,70.309,98.394
35.323,64.619,95.991
36.271,67.005,99.486
-8.9564,121.98,161.76
-7.9938,124.45,162.97
-11.591,123.91,164.06
-13.034,120.82,162.45
-9.2028,119.62,165.62
-8.1337,122.45,166.92
-12.404,122.37,167.84
-14.058,118.79,166.24
-7.0691,126.76,164.06
-9.8013,126.76,165.47
-7.1534,124.98,168.17
-10.647,125.71,169.36
-6.0319,128.85,165.13
-7.4292,129.25,166.6
-6.1739,127.2,169.29
-8.247,128.58,170.66
-3.2769,130.16,165.53
-3.6636,127.94,164.05
-3.3511,128.24,169.62
-3.6193,125.72,168.07
-4.0902,125.6,162.9
-4.0515,123.27,166.66
-4.0737,131.24,167.66
-4.6088,130.64,171.58
-4.5805,123.32,161.8
-4.5917,120.82,165.39
-8.7161,117.58,169.62
-7.6665,120.43,170.67
-11.591,120.35,171.44
-13.113,116.75,170.21
-6.713,122.92,171.92
-9.8449,123.65,172.91
-5.8232,125.13,173.01
-7.6911,126.56,174.13
-3.1761,126.06,173.25
-3.4262,123.48,171.76
-3.8452,121.06,170.29
-4.4163,128.71,175.02
-4.3844,118.61,169.18
-8.0819,115.31,173.53
-7.0979,118.28,174.22
-10.517,118.24,174.87
-11.97,114.46,174.12
-6.1603,120.71,175.49
-8.8533,121.43,176.31
-5.3312,122.95,176.42
-6.9564,124.37,177.37
-2.922,123.79,176.59
-3.1724,121.11,175.24
-3.5988,118.75,173.73
-4.0761,126.59,178.22
-4.1127,116.26,172.94
-7.1334,114.1,177.63
-6.4213,116.76,177.72
-9.4384,116.87,178.37
-10.507,113.66,178.29
-5.5853,118.61,179.22
-7.931,119.31,179.97
-4.824,120.86,179.87
-6.2625,122.26,180.72
-2.6374,121.64,179.96
-2.8837,118.9,178.93
-3.2692,117.05,177.17
-3.6732,124.47,181.43
-3.6411,114.74,176.96
-11.514,110.32,179.25
-12.914,110.18,175.38
-7.6567,110.96,178.49
-8.5702,111.7,174.59
-13.597,112.88,171.53
-14.454,109.85,171.96
-15.979,109.64,168.39
-14.658,113.8,168.2
-9.1051,114.18,170.91
-9.5935,111.4,171.28
-10.46,111.99,167.82
-9.7617,115.32,167.7
-15.504,114.94,164.31
-10.295,116.76,164.03
-17.272,109.68,164.45
-11.087,112.86,164.16
-18.104,110.03,160.3
-16.494,113.68,161.38
-11.347,113.16,160.72
-10.727,115.84,161.45
-16.149,112.11,157.46
-15.107,114.98,159.24
-10.939,115.46,157.84
-10.169,117.42,159.09
-14.289,117.55,160.69
-9.9596,119.37,160.46
-3.8694,111.88,177.83
-4.3395,113.03,174.03
-4.6444,115.51,170.39
-4.8685,113.06,170.83
-5.2795,114,167.5
-4.9541,116.83,167.32
-5.2096,118.53,163.93
-5.5422,115.24,164.1
-5.5827,115.67,161.01
-5.3611,117.87,161.61
-5.5563,117.97,158.47
-5.1937,119.47,159.46
-5.1521,121.13,160.6
-8.6399,115.57,181.49
-9.4722,112.95,182.1
-5.9081,115.41,180.78
-6.4346,113.08,181.29
-7.2333,116.88,183.84
-5.1234,116.3,183.03
-8.2282,113.14,185.5
-5.7145,113.05,184.51
-9.5383,109.76,186.94
-10.456,110.12,183.11
-6.3675,109.93,185.77
-6.9687,110.3,182.2
-7.3462,112.55,189.39
-6.2083,115.75,187.87
-5.2363,112.31,188
-4.5447,115.13,186.74
-8.5527,109.45,190.83
-5.9507,109.36,189.25
-3.0128,115.62,180.2
-3.2856,113.53,180.56
-2.6533,116.49,182.7
-2.9652,113.33,183.95
-3.254,110.43,185.13
-3.5136,110.96,181.48
-2.8555,112.43,187.79
-2.4222,115.23,186.71
-3.2558,109.63,189.03
-2.1337,117.8,186.54
-2.7849,120.1,187.82
-2.4011,119.4,183.29
-3.2988,122.19,184.64
-3.9016,117.31,186.41
-4.4036,118.69,183.25
-4.898,118.44,187.36
-5.6659,120.03,184.08
-7.7014,109.08,194.6
-5.788,108.98,192.21
-6.5113,112.12,192.92
-4.9703,111.91,190.8
-3.9466,109.04,193.15
-3.2678,111.94,191.55
-6.9989,108.84,197.84
-5.244,112.52,195.41
-5.2368,115.04,191.21
-4.1507,114.51,189.53
-2.4728,114.61,190.26
-3.4052,115.5,193.51
-2.0189,116.74,189.13
-2.4638,118.08,190.78
-4.4879,108.16,205.89
-3.2571,108.1,209.37
-0.073612,107.91,204.99
-3.1708,109.49,205.43
-3.2255,113.13,197.83
-4.8784,111.02,198.99
-3.7265,110.89,201.8
-5.7698,108.38,202.2
-4.2088,117.27,189.91
-3.5478,116.44,188.69
-48.224,74.982,105.23
-48.925,76.476,108.49
-50.464,72.82,109.2
-49.754,71.341,106.09
-45.152,73.155,107.57
-45.805,74.467,110.59
-47.274,70.996,111.28
-46.62,69.69,108.38
-42.507,71.602,109.68
-43.019,72.737,112.56
-44.402,69.435,113.24
-43.885,68.286,110.46
-40.063,70.429,111.42
-40.371,71.381,114.24
-41.66,68.233,114.92
-41.349,67.249,112.19
-41.976,-65.158,259.18
-40.906,-63.519,262.05
-37.979,-65.396,262.12
-38.949,-67.17,259.22
-40.077,-62.721,257
-39.047,-61.175,259.69
-36.284,-62.961,259.8
-37.208,-64.625,257.06
-38.336,-60.512,254.96
-37.341,-59.062,257.49
-34.713,-60.751,257.61
-35.602,-62.314,255.02
-36.756,-58.508,253.04
-35.794,-57.16,255.43
-33.27,-58.747,255.57
-34.129,-60.208,253.12
-5.1013,90.068,258.86
-5.1768,92.183,254.98
-4.8728,86.798,256.79
-4.9512,88.869,253.08
-4.6743,83.916,254.92
-4.7558,85.922,251.35
-4.5081,81.382,253.25
-4.5927,83.305,249.8
-38.892,1.8535,285.17
-42.159,1.6756,283.3
-42.189,5.3576,283.38
-38.943,5.5448,285.27
-37.07,2.0466,281.87
-40.164,1.8507,280.08
-40.179,5.4591,280.19
-37.109,5.6654,282
-35.417,2.2059,278.87
-38.361,1.9885,277.16
-38.357,5.5213,277.29
-35.438,5.7503,279.01
-33.919,2.3343,276.13
-36.731,2.0917,274.5
-36.711,5.5493,274.65
-33.924,5.8051,276.3
-27.67,100.76,227.64
-33.123,98.973,227.62
-33.201,100,223.3
-27.673,101.69,223.3
-26.237,96.526,226.58
-31.258,94.791,226.52
-31.329,95.649,222.48
-26.244,97.335,222.52
-25.004,92.934,225.73
-29.633,91.214,225.65
-29.69,91.936,221.81
-25.003,93.639,221.88
-23.282,88.547,224.94
-27.417,86.563,224.8
-27.387,87.016,221.09
-23.194,89.017,221.24
-4.7008,-94.056,191.53
-4.6943,-94.434,195.5
-4.516,-90.458,192.05
-4.5123,-90.841,195.85
-4.3403,-87.026,192.55
-4.3392,-87.402,196.19
-4.1695,-83.741,193.03
-4.1704,-84.102,196.52
-17.972,-0.78207,292.63
-21.523,-0.92572,291.76
-21.616,2.9282,292
-18.051,3.118,292.87
-17.179,-0.47484,289
-20.569,-0.62184,288.16
-20.654,3.1582,288.42
-17.253,3.3515,289.26
-16.433,-0.18201,285.68
-19.677,-0.33368,284.87
-19.752,3.3769,285.13
-16.5,3.5756,285.95
-15.741,0.093103,282.63
-18.852,-0.063546,281.86
-18.916,3.5852,282.12
-15.798,3.791,282.9
-65.68,59.822,206.15
-66.096,60.656,202.52
-64.456,65.751,203.06
-64.064,64.933,206.74
-62.361,58.681,205.84
-62.648,59.483,202.26
-61.022,64.397,202.76
-60.723,63.617,206.38
-59.207,57.637,205.5
-59.446,58.432,201.97
-57.866,63.203,202.43
-57.601,62.441,206
-56.209,56.71,205.1
-56.454,57.516,201.62
-54.951,62.193,202.05
-54.671,61.433,205.58
-68.372,47.2,215.85
-68.321,46.398,219.45
-69.906,41.35,218.97
-69.961,42.133,215.38
-64.99,46.211,215.53
-64.884,45.377,219.06
-66.419,40.413,218.63
-66.512,41.222,215.11
-61.789,45.27,215.15
-61.665,44.413,218.63
-63.169,39.514,218.24
-63.268,40.345,214.78
-58.752,44.37,214.73
-58.644,43.495,218.15
-60.132,38.64,217.81
-60.213,39.489,214.41
-36.375,101.2,136.26
-36.808,100.84,140.19
-40.216,97.963,140.27
-39.683,98.257,136.38
-34.185,98.122,137.18
-34.679,97.751,141.14
-37.867,94.997,141.3
-37.286,95.323,137.37
-32.193,95.287,138.15
-32.753,94.899,142.17
-35.763,92.294,142.4
-35.114,92.647,138.4
-30.35,92.742,139
-30.982,92.324,143.08
-33.841,89.866,143.38
-33.111,90.255,139.31
-75.729,8.7627,202.48
-75.965,3.794,202.2
-75.337,4.5462,198.65
-75.111,9.5034,198.94
-72.12,8.6044,202.84
-72.358,3.7228,202.59
-71.794,4.4814,199.12
-71.577,9.3627,199.37
-68.732,8.3882,203.19
-68.972,3.5838,202.98
-68.431,4.3509,199.58
-68.215,9.164,199.79
-65.539,8.1121,203.55
-65.782,3.3748,203.39
-65.235,4.1526,200.07
-65.012,8.9079,200.24
-45.336,5.2164,281.31
-45.322,8.9046,281.38
-42.22,9.0412,283.49
-43.154,5.2933,278.23
-43.101,8.9066,278.31
-40.166,9.0694,280.29
-41.182,5.3285,275.42
-41.1,8.865,275.51
-38.313,9.0554,277.39
-39.403,5.3267,272.86
-39.301,8.7864,272.96
-36.645,9.0069,274.76
-76.717,-19.233,226.94
-76.262,-23.873,226.69
-76.544,-23.606,222.9
-76.99,-18.935,223.17
-72.99,-18.809,226.52
-72.534,-23.312,226.26
-72.831,-23.069,222.64
-73.279,-18.528,222.91
-69.588,-18.486,226.12
-69.136,-22.863,225.86
-69.427,-22.641,222.39
-69.871,-18.222,222.66
-66.479,-18.263,225.77
-66.034,-22.522,225.5
-66.301,-22.318,222.18
-66.744,-18.014,222.45
-54.504,-67.554,239.34
-53.528,-66.64,242.96
-50.324,-69.423,242.79
-51.283,-70.455,239.2
-51.942,-64.987,238.11
-51.016,-64.098,241.57
-48.028,-66.772,241.41
-48.921,-67.757,237.96
-49.631,-62.689,236.93
-48.758,-61.826,240.24
-45.934,-64.374,240.09
-46.774,-65.326,236.77
-47.553,-60.62,235.81
-46.731,-59.779,238.98
-44.034,-62.189,238.82
-44.829,-63.124,235.63
-71.003,4.8277,177.41
-70.934,0.12701,177.05
-70.059,1.1104,173.62
-70.165,5.7577,173.98
-67.597,4.8726,178.28
-67.531,0.23182,177.96
-66.675,1.2259,174.61
-66.772,5.8195,174.93
-64.324,4.864,179.14
-64.266,0.27702,178.86
-63.431,1.2848,175.6
-63.516,5.8301,175.88
-61.166,4.7925,179.98
-61.123,0.25585,179.74
-60.314,1.2801,176.57
-60.379,5.7812,176.82
-28.845,102.16,183.26
-29.569,102.88,179.4
-24.851,104.28,179.37
-23.968,103.55,183.19
-27.492,98.743,182.7
-28.081,99.342,178.89
-23.615,100.92,178.81
-22.872,100.31,182.6
-26.201,95.667,182.21
-26.69,96.181,178.42
-22.384,97.864,178.29
-21.734,97.361,182.06
-24.963,92.803,181.72
-25.299,93.083,177.93
-21.154,94.92,177.76
-20.617,94.692,181.54
-8.3619,-73.097,150.28
-8.5122,-75.981,152.84
-4.2937,-76.748,153.15
-4.2489,-73.814,150.59
-8.0827,-70.663,151.95
-8.1933,-73.349,154.99
-4.1208,-74.105,155.37
-4.0872,-71.282,152.36
-7.8032,-68.291,154.03
-7.8975,-71.036,157.42
-3.9566,-71.715,157.81
-3.9321,-68.804,154.45
-7.4115,-64.667,156.57
-7.5919,-68.518,160.19
-3.7984,-69.154,160.48
-3.7211,-65.267,156.94
-21.629,113.17,123.24
-22.191,113.47,127.28
-25.699,110.63,127.62
-25.239,110.61,123.6
-19.939,108.98,124.3
-20.285,108.99,128.25
-23.735,106.64,128.54
-23.411,106.77,124.59
-18.515,105.16,125.37
-18.742,104.94,129.24
-22.079,103,129.47
-21.829,103.24,125.61
-17.236,101.77,126.26
-17.403,101.35,130.03
-20.594,99.772,130.24
-20.384,100.14,126.45
-32.182,-65.975,150.59
-32.755,-68.345,153.07
-28.974,-70.255,152.92
-28.457,-67.813,150.49
-30.843,-63.663,152.07
-31.349,-65.924,155.03
-27.734,-67.737,154.9
-27.293,-65.446,151.93
-29.547,-61.51,154.02
-30.09,-63.843,157.34
-26.635,-65.574,157.21
-26.163,-63.207,153.88
-27.691,-58.416,156.45
-28.747,-61.668,160.02
-25.466,-63.302,159.89
-24.562,-60.009,156.29
-54.463,69.783,242.44
-56.823,65.285,241.31
-57.404,66.638,237.75
-55.057,71.234,238.85
-51.248,67.895,241.17
-53.6,63.649,240.17
-54.147,64.985,236.7
-51.809,69.325,237.67
-48.454,66.299,239.99
-50.71,62.227,239.08
-51.227,63.552,235.7
-48.986,67.714,236.59
-46.003,64.996,238.91
-48.102,61.037,238.04
-48.592,62.354,234.75
-46.511,66.402,235.59
-7.3574,11.705,295.11
-7.4165,15.89,295.38
-3.7391,16.133,295.71
-3.7054,11.86,295.44
-7.0211,11.803,291.43
-7.0611,15.892,291.61
-3.5592,16.145,291.96
-3.535,11.969,291.77
-6.7001,11.894,288.03
-6.729,15.892,288.18
-3.3893,16.144,288.5
-3.3715,12.061,288.34
-6.3989,11.993,284.91
-6.4201,15.909,285.06
-3.2306,16.154,285.31
-3.2175,12.156,285.15
-74.661,-9.229,194.13
-74.42,-13.998,193.75
-73.737,-13.11,190.21
-73.967,-8.3591,190.59
-71.149,-9.0521,194.74
-70.909,-13.733,194.38
-70.238,-12.855,190.91
-70.476,-8.1902,191.27
-67.81,-8.9508,195.35
-67.572,-13.546,195.01
-66.913,-12.675,191.6
-67.151,-8.0933,191.94
-64.627,-8.9295,195.97
-64.399,-13.442,195.65
-63.743,-12.574,192.3
-63.98,-8.0736,192.62
-75.38,13.775,202.75
-74.836,14.506,199.2
-74.551,19.563,199.46
-74.901,18.828,203.02
-71.766,13.53,203.06
-71.285,14.291,199.59
-70.92,19.263,199.79
-71.296,18.495,203.27
-68.381,13.239,203.36
-67.914,14.027,199.97
-67.529,18.929,200.11
-67.919,18.128,203.5
-65.193,12.9,203.66
-64.71,13.718,200.36
-64.338,18.566,200.43
-64.746,17.725,203.73
-29.918,105.63,143.98
-30.203,105.08,147.98
-34.009,102.71,148.03
-33.621,103.1,144.06
-28.239,102.26,144.8
-28.585,101.72,148.82
-32.194,99.445,148.96
-31.762,99.879,144.96
-26.724,99.043,145.75
-27.154,98.514,149.84
-30.612,96.379,150.07
-30.092,96.846,146
-25.329,96.079,146.61
-25.867,95.526,150.81
-29.21,93.55,151.14
-28.564,94.067,146.93
-72.224,22.835,235.86
-71.392,22.175,239.37
-72.332,17.429,239.19
-73.192,18.017,235.66
-68.591,22.151,235.04
-67.821,21.511,238.42
-68.769,16.877,238.25
-69.566,17.45,234.85
-65.32,21.48,234.23
-64.589,20.856,237.49
-65.525,16.313,237.33
-66.281,16.874,234.06
-62.373,20.806,233.44
-61.668,20.198,236.58
-62.579,15.73,236.43
-63.311,16.279,233.29
-42.483,-59.884,264.7
-41.313,-58.226,267.01
-38.846,-59.978,267.12
-39.864,-61.812,264.73
-40.481,-57.724,262.09
-39.345,-56.182,264.21
-37.057,-57.859,264.41
-38.032,-59.557,262.18
-38.672,-55.815,259.68
-37.579,-54.386,261.67
-35.413,-55.967,261.89
-36.357,-57.547,259.81
-37.055,-54.143,257.47
-35.988,-52.822,259.33
-33.912,-54.299,259.57
-34.838,-55.76,257.62
-38.189,-12.733,284.09
-41.475,-12.889,282.34
-41.705,-9.2741,282.63
-38.419,-9.1157,284.43
-36.461,-12.23,280.76
-39.574,-12.395,279.07
-39.794,-8.8708,279.4
-36.676,-8.6988,281.12
-34.891,-11.755,277.73
-37.857,-11.931,276.11
-38.063,-8.4968,276.45
-35.09,-8.3092,278.1
-33.466,-11.306,274.98
-36.309,-11.496,273.43
-36.496,-8.1523,273.77
-33.646,-7.9473,275.35
-61.253,-61.729,236
-58.411,-65.117,235.79
-59.199,-65.681,232
-62.031,-62.205,232.2
-58.254,-59.482,234.94
-55.621,-62.709,234.74
-56.382,-63.285,231.12
-59.024,-59.979,231.32
-55.587,-57.505,233.93
-53.108,-60.559,233.72
-53.828,-61.134,230.25
-56.32,-58.004,230.47
-53.216,-55.767,232.99
-50.851,-58.634,232.76
-51.519,-59.202,229.43
-53.896,-56.253,229.67
-57.289,-63.809,177.35
-57.805,-65.065,181
-54.893,-68.757,180.63
-54.391,-67.464,176.97
-54.395,-61.691,178.55
-54.885,-62.888,182.07
-52.113,-66.347,181.73
-51.648,-65.125,178.21
-51.741,-59.795,179.67
-52.215,-60.943,183.06
-49.589,-64.203,182.75
-49.144,-63.036,179.35
-49.296,-58.105,180.71
-49.759,-59.209,183.98
-47.277,-62.299,183.68
-46.843,-61.174,180.42
-16.186,55.729,286.74
-20.025,54.715,286.03
-20.47,58.426,284.27
-16.54,59.512,284.93
-15.31,54.134,283.15
-18.95,53.18,282.52
-19.361,56.698,280.82
-15.643,57.722,281.42
-14.523,52.788,280.06
-17.98,51.88,279.46
-18.372,55.248,277.84
-14.842,56.22,278.4
-13.814,51.67,277.39
-17.104,50.803,276.8
-17.489,54.053,275.25
-14.13,54.977,275.8
-10.374,91.684,255.26
-10.514,93.693,251.35
-5.2503,94.2,251.06
-9.8913,88.281,253.27
-10.039,90.251,249.52
-5.0275,90.84,249.3
-9.4793,85.357,251.52
-9.6343,87.269,247.9
-4.8353,87.831,247.7
-9.1443,82.851,250.01
-9.3062,84.692,246.49
-4.6763,85.147,246.26
-55.44,43.252,112.38
-56.342,46.903,113.66
-56.957,45.1,116.42
-55.994,41.092,115.4
-52.07,43.989,114.28
-52.677,46.849,115.34
-53.254,45.226,118.01
-52.609,42.072,117.16
-48.528,43.483,115.52
-49.167,46.073,116.71
-49.721,44.578,119.37
-49.054,41.768,118.44
-45.612,43.128,116.52
-45.944,45.525,117.83
-46.527,44.112,120.46
-46.269,41.534,119.36
-48.311,-2.2769,278.87
-48.204,-5.9565,278.73
-51.201,-6.0965,276.42
-51.285,-2.3835,276.53
-46.03,-2.0736,275.88
-45.944,-5.6721,275.71
-48.78,-5.8358,273.51
-48.845,-2.2077,273.65
-43.965,-1.9102,273.15
-43.901,-5.4251,272.96
-46.598,-5.6144,270.86
-46.641,-2.0736,271.03
-42.102,-1.7861,270.65
-42.062,-5.2156,270.45
-44.64,-5.433,268.45
-44.656,-1.9811,268.62
-62.952,-22.5,261.92
-62.244,-26.368,261.59
-64.389,-26.82,258.52
-65.109,-22.863,258.81
-59.909,-21.848,259.65
-59.253,-25.598,259.33
-61.273,-26.046,256.42
-61.946,-22.214,256.72
-57.194,-21.273,257.58
-56.573,-24.908,257.25
-58.483,-25.361,254.49
-59.121,-21.647,254.8
-54.772,-20.761,255.7
-54.175,-24.283,255.34
-55.987,-24.749,252.72
-56.602,-21.151,253.05
-33.169,-81.987,239.03
-32.501,-80.564,242.65
-28.672,-82.285,242.74
-29.259,-83.753,239.1
-31.705,-78.797,237.75
-31.084,-77.466,241.25
-27.411,-79.08,241.32
-27.959,-80.448,237.8
-30.35,-75.882,236.52
-29.758,-74.611,239.89
-26.24,-76.145,239.96
-26.765,-77.449,236.56
-29.084,-73.217,235.33
-28.508,-71.983,238.59
-25.141,-73.458,238.65
-25.654,-74.721,235.38
-64.898,22.962,158.36
-62.467,21.998,155.58
-63.497,27.603,155.14
-65.221,27.818,158.4
-61.623,23.756,159.2
-59.574,24.213,155.73
-60.408,28.69,155.89
-62.046,28.319,159.27
-58.356,23.834,160.22
-55.893,24.688,156.1
-57.239,28.62,156.66
-58.923,28.111,160.3
-55.282,24.136,161.51
-52.381,25.664,156.79
-54.415,28.715,157.62
-55.923,27.951,161.51
-52.193,39.31,269.57
-50.588,38.255,271.96
-51.772,34.999,271.68
-53.525,35.88,269.18
-49.356,38.433,267.33
-47.839,37.419,269.57
-48.97,34.243,269.3
-50.619,35.082,266.95
-46.781,37.627,265.2
-45.345,36.648,267.31
-46.44,33.534,267.06
-48.003,34.339,264.84
-44.459,36.9,263.18
-43.085,35.942,265.18
-44.162,32.867,264.95
-45.648,33.648,262.84
-39.952,87.219,99.09
-40.87,89.346,102.47
-42.887,85.813,103.1
-41.814,83.653,99.882
-37.311,85.12,101.7
-38.035,86.813,104.78
-39.995,83.454,105.43
-39.191,81.736,102.44
-35.187,83.273,103.81
-35.695,84.619,106.82
-37.581,81.414,107.47
-37.024,80.036,104.53
-33.342,81.87,105.45
-33.566,82.859,108.47
-35.376,79.794,109.14
-35.125,78.76,106.18
-4.3061,65.637,283.66
-8.5794,64.999,283.6
-8.7895,68.655,281.28
-4.407,69.307,281.31
-4.0854,63.606,280.3
-8.123,62.94,280.17
-8.3222,66.394,277.96
-4.1822,67.078,278.07
-3.8795,61.812,277.32
-7.71,61.182,277.19
-7.9038,64.473,275.08
-3.9746,65.118,275.19
-3.6906,60.246,274.68
-7.3428,59.696,274.62
-7.5364,62.852,272.61
-3.7863,63.41,272.65
-44.268,-63.601,156.17
-45.004,-65.697,159.17
-41.536,-68.464,158.9
-40.863,-66.322,155.91
-42.094,-61.285,158.37
-42.783,-63.295,161.3
-39.52,-65.904,161.07
-38.892,-63.855,158.15
-40.2,-59.331,160.59
-40.81,-61.216,163.34
-37.731,-63.69,163.15
-37.175,-61.771,160.4
-38.484,-57.614,162.89
-39.039,-59.404,165.33
-36.123,-61.757,165.17
-35.615,-59.935,162.75
-16.763,-30.906,287.3
-20.075,-30.703,286.63
-20.328,-27.117,287.68
-16.967,-27.274,288.38
-16.069,-29.895,283.79
-19.238,-29.706,283.15
-19.467,-26.194,284.13
-16.254,-26.337,284.81
-15.408,-28.94,280.56
-18.444,-28.759,279.94
-18.659,-25.322,280.9
-15.583,-25.455,281.55
-14.783,-28.022,277.59
-17.696,-27.845,277
-17.907,-24.483,277.96
-14.954,-24.613,278.58
-74.831,-25.105,200.15
-74.165,-29.792,199.74
-73.417,-28.983,196.13
-74.131,-24.301,196.54
-71.233,-24.598,200.66
-70.587,-29.173,200.26
-69.986,-28.402,196.72
-70.634,-23.823,197.13
-67.86,-24.195,201.16
-67.235,-28.672,200.76
-66.69,-27.929,197.31
-67.312,-23.443,197.71
-64.684,-23.899,201.66
-64.061,-28.293,201.26
-63.53,-27.574,197.89
-64.146,-23.162,198.29
-42.228,90.387,235.02
-46.55,86.955,234.38
-47.1,88.523,230.49
-42.76,92.06,231.1
-39.716,87.105,233.61
-43.654,83.92,233.01
-44.112,85.337,229.25
-40.156,88.579,229.82
-37.619,84.343,232.42
-41.283,81.432,231.87
-41.689,82.728,228.23
-38.03,85.691,228.76
-35.565,81.46,231.35
-39.175,79.128,230.87
-39.463,80.139,227.31
-35.877,82.445,227.8
-37.883,-16.318,283.63
-41.133,-16.466,281.89
-36.185,-15.727,280.31
-39.273,-15.883,278.64
-34.636,-15.163,277.29
-37.582,-15.328,275.69
-33.229,-14.625,274.55
-36.053,-14.801,273.01
-14.01,106.76,167.62
-14.726,107.04,163.97
-9.7772,109.39,163.85
-9.3509,108.8,167.32
-12.819,103.59,167.02
-13.401,103.85,163.57
-9.0224,105.57,163.36
-8.5683,105.18,166.66
-12.049,98.871,166.32
-12.714,99.116,163.09
-8.5424,99.841,162.67
-7.9836,99.558,165.7
-57.547,55.198,120.8
-56.946,55.749,118.04
-56.303,59.32,117.75
-56.935,59.013,120.69
-53.855,54.341,122.22
-53.28,54.838,119.5
-52.689,58.201,119.26
-53.308,57.942,122.13
-50.457,53.406,123.78
-49.905,53.845,121.09
-49.4,57.129,120.88
-49.996,56.907,123.71
-47.16,52.698,125.11
-46.609,53.106,122.41
-46.242,56.329,122.23
-46.826,56.12,125.05
-13.483,113.57,92.345
-13.562,115.4,96.679
-17.756,113.67,97.277
-17.643,111.84,93.031
-12.194,109.84,96.115
-12.278,111.17,99.768
-16.096,109.56,100.24
-15.98,108.19,96.62
-11.384,107.37,99.287
-11.411,108.16,102.66
-14.975,106.57,102.96
-14.937,105.71,99.598
-10.771,105.68,101.88
-10.727,105.89,105.1
-14.082,104.34,105.19
-14.15,104.01,101.97
-34.062,-65.135,265.08
-33.26,-63.036,267.7
-30.176,-64.383,268.05
-30.94,-66.595,265.35
-32.562,-62.719,262.58
-31.795,-60.732,265.01
-28.895,-61.993,265.36
-29.603,-64.094,262.85
-31.154,-60.533,260.26
-30.411,-58.673,262.53
-27.647,-59.86,262.88
-28.329,-61.832,260.53
-29.839,-58.562,258.1
-29.109,-56.841,260.26
-26.439,-57.969,260.63
-27.122,-59.793,258.38
-61.657,42.501,251.34
-60.605,41.418,254.57
-62.107,37.119,254.03
-63.256,38.117,250.8
-58.381,41.45,250.02
-57.361,40.387,253.11
-58.843,36.189,252.59
-59.923,37.151,249.48
-55.391,40.499,248.68
-54.414,39.467,251.65
-55.869,35.338,251.15
-56.899,36.267,248.16
-52.662,39.646,247.36
-51.733,38.656,250.21
-53.166,34.559,249.73
-54.15,35.453,246.86
-57.987,17.035,268.61
-55.719,16.688,271.43
-56.052,12.836,271.36
-58.437,13.107,268.58
-54.982,16.683,266.31
-52.839,16.384,268.97
-53.243,12.622,268.93
-55.475,12.845,266.27
-52.31,16.303,264.18
